Asset,Timeframe,Strategy_ID,Strategy_Name,Strategies,Trades,Win_Rate,ROI,SL,TP
BNBUSDT,1h,210,Mega_Confirmation,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP, Trend_MA50",42,21.43,21.46,0.025,0.15
XRPUSDT,1h,186,VWAP_Break_Entry,"VWAP, Breakout_20, ADX_Trend, RSI_Oversold",21,28.57,21.46,0.018,0.1
ETHUSDT,4h,210,Mega_Confirmation,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP, Trend_MA50",44,22.73,21.41,0.025,0.15
SOLUSDT,1h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",27,25.93,21.4,0.015,0.09
SOLUSDT,1h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",27,25.93,21.4,0.015,0.09
ETHUSDT,4h,172,RSI_BB_VWAP,"RSI_Oversold, BB_Lower, VWAP, Supertrend",173,23.7,21.19,0.01,0.07
ETHUSDT,4h,225,High_Profit_Trade,"EMA_Cross, MACD_Cross, ADX_Trend, Supertrend, VWAP, Trend_MA50",39,23.08,20.98,0.025,0.15
ETHUSDT,1h,205,Supertrend_BB_Entry,"Supertrend, BB_Lower, EMA_Cross, MACD_Cross, RSI_Oversold",104,21.15,20.84,0.012,0.08
BNBUSDT,4h,208,BB_Stochastic_MACD_ADX,"BB_Lower, Stochastic, MACD_Cross, ADX_Trend, Supertrend",55,25.45,20.77,0.015,0.09
BNBUSDT,4h,184,Breakout_ADX_Pro,"Breakout_20, ADX_Trend, Volume_Spike, EMA_Cross, MACD_Cross",27,25.93,20.53,0.02,0.12
BNBUSDT,4h,75,High_Momentum_Entry,"EMA_Cross, MACD_Cross, Volume_Spike, ADX_Trend, Breakout_20",27,25.93,20.53,0.02,0.12
ETHUSDT,15m,166,VWAP_ADX_Strength,"VWAP, ADX_Trend, EMA_Cross, MACD_Cross",95,18.95,20.5,0.015,0.09
ETHUSDT,15m,37,Oversold_Recovery,"RSI_Oversold, Stochastic, BB_Lower, VWAP",165,13.33,20.27,0.008,0.06
ETHUSDT,15m,55,Double_Bottom_Formation,"BB_Lower, RSI_Oversold, Stochastic, VWAP",165,13.33,20.27,0.008,0.06
ETHUSDT,15m,152,RSI_Confirmation,"RSI_Oversold, Stochastic, BB_Lower, VWAP",165,13.33,20.27,0.008,0.06
ETHUSDT,15m,7,Mean_Reversion_Pro,"BB_Lower, RSI_Oversold, Stochastic, VWAP",165,13.33,20.27,0.008,0.06
ETHUSDT,15m,148,BB_Stochastic_Trade,"BB_Lower, Stochastic, RSI_Oversold, VWAP",165,13.33,20.27,0.008,0.06
BNBUSDT,1h,165,Supertrend_Multi_Entry,"Supertrend, EMA_Cross, VWAP, ADX_Trend, Volume_Spike",95,22.11,20.25,0.018,0.1
BTCUSDT,4h,3,Volume_Breakout_Pro,"Volume_Spike, Breakout_20, VWAP",69,23.19,20.19,0.012,0.08
ETHUSDT,4h,228,Day_Trade,"MACD_Cross, Volume_Spike, VWAP",223,26.01,20.16,0.008,0.05
BTCUSDT,4h,28,Breakout_Pullback,"Breakout_20, RSI_Oversold, BB_Lower",73,21.92,20.13,0.01,0.07
BNBUSDT,4h,154,Breakout_VWAP,"Breakout_20, VWAP, Volume_Spike, MACD_Cross",46,23.91,19.88,0.018,0.1
BNBUSDT,4h,203,MACD_VWAP_Breakout,"MACD_Cross, VWAP, Breakout_20, Volume_Spike",46,23.91,19.88,0.018,0.1
SOLUSDT,15m,197,ADX_BB_MACD,"ADX_Trend, BB_Lower, MACD_Cross, Stochastic",6,50,19.82,0.012,0.08
ETHUSDT,15m,3,Volume_Breakout_Pro,"Volume_Spike, Breakout_20, VWAP",110,17.27,19.67,0.012,0.08
ETHUSDT,4h,24,Volume_Surge_Entry,"Volume_Spike, EMA_Cross, RSI_Oversold",208,22.6,19.64,0.008,0.06
BTCUSDT,4h,7,Mean_Reversion_Pro,"BB_Lower, RSI_Oversold, Stochastic, VWAP",66,24.24,19.63,0.008,0.06
BTCUSDT,4h,162,RSI_Stochastic_Pro,"RSI_Oversold, Stochastic, BB_Lower, MACD_Cross",41,26.83,19.63,0.008,0.06
BTCUSDT,4h,148,BB_Stochastic_Trade,"BB_Lower, Stochastic, RSI_Oversold, VWAP",66,24.24,19.63,0.008,0.06
BTCUSDT,4h,152,RSI_Confirmation,"RSI_Oversold, Stochastic, BB_Lower, VWAP",66,24.24,19.63,0.008,0.06
BTCUSDT,4h,55,Double_Bottom_Formation,"BB_Lower, RSI_Oversold, Stochastic, VWAP",66,24.24,19.63,0.008,0.06
BTCUSDT,4h,37,Oversold_Recovery,"RSI_Oversold, Stochastic, BB_Lower, VWAP",66,24.24,19.63,0.008,0.06
ETHUSDT,1h,174,Breakout_Multi_Signal,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross, Supertrend",82,20.73,19.56,0.02,0.12
ETHUSDT,1h,185,Supertrend_Multi_Pro,"Supertrend, EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",155,20.65,19.5,0.015,0.09
ETHUSDT,1h,150,Multi_Trend_Entry,"Trend_MA50, EMA_Cross, MACD_Cross, ADX_Trend",155,20.65,19.5,0.015,0.09
ETHUSDT,1h,5,Trend_Follower_Multi,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",155,20.65,19.5,0.015,0.09
ETHUSDT,1h,36,Golden_Cross_Pro,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",155,20.65,19.5,0.015,0.09
ETHUSDT,1h,149,Volume_Trend_Pro,"Volume_Spike, Trend_MA50, EMA_Cross",192,21.35,19.48,0.015,0.09
ETHUSDT,1h,118,Trend_Volume,"Trend_MA50, Volume_Spike, EMA_Cross",192,21.35,19.48,0.015,0.09
XRPUSDT,1h,222,Moderate_Strategy,"EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",41,24.39,19.47,0.012,0.07
ETHUSDT,15m,173,MACD_Breakout,"MACD_Cross, Breakout_20, Volume_Spike, ADX_Trend",66,18.18,19.46,0.02,0.12
BNBUSDT,1h,201,EMA_RSI_MACD_ADX,"EMA_Cross, RSI_Oversold, MACD_Cross, ADX_Trend",107,21.5,19.44,0.015,0.09
BNBUSDT,1h,120,Multi_Indicator,"EMA_Cross, MACD_Cross, RSI_Oversold, ADX_Trend",107,21.5,19.44,0.015,0.09
SOLUSDT,1h,120,Multi_Indicator,"EMA_Cross, MACD_Cross, RSI_Oversold, ADX_Trend",28,25,19.43,0.015,0.09
SOLUSDT,1h,201,EMA_RSI_MACD_ADX,"EMA_Cross, RSI_Oversold, MACD_Cross, ADX_Trend",28,25,19.43,0.015,0.09
ETHUSDT,4h,189,Volume_MACD_ADX,"Volume_Spike, MACD_Cross, ADX_Trend, Trend_MA50, Supertrend",99,24.24,19.42,0.018,0.1
ETHUSDT,15m,208,BB_Stochastic_MACD_ADX,"BB_Lower, Stochastic, MACD_Cross, ADX_Trend, Supertrend",92,18.48,19.35,0.015,0.09
ETHUSDT,15m,162,RSI_Stochastic_Pro,"RSI_Oversold, Stochastic, BB_Lower, MACD_Cross",126,13.49,19.26,0.008,0.06
BNBUSDT,4h,229,Momentum_Trade,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",42,21.43,19.22,0.015,0.09
ETHUSDT,4h,146,VWAP_Breakout,"VWAP, Breakout_20, MACD_Cross, ADX_Trend",90,24.44,19.12,0.018,0.1
ETHUSDT,1h,186,VWAP_Break_Entry,"VWAP, Breakout_20, ADX_Trend, RSI_Oversold",155,21.94,19.1,0.018,0.1
XRPUSDT,1h,227,Swing_Trade,"EMA_Cross, Trend_MA50, ADX_Trend, Supertrend",33,27.27,18.87,0.015,0.08
BNBUSDT,4h,186,VWAP_Break_Entry,"VWAP, Breakout_20, ADX_Trend, RSI_Oversold",66,25.76,18.85,0.018,0.1
BNBUSDT,4h,20,Trend_Acceleration,"EMA_Cross, ADX_Trend, Volume_Spike, Trend_MA50",57,24.56,18.85,0.018,0.1
XRPUSDT,1h,153,MACD_Trend_Follow,"MACD_Cross, ADX_Trend, Trend_MA50",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,170,Trend_Strength_Entry,"Trend_MA50, EMA_Cross, ADX_Trend, Supertrend",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,23,Multi_Timeframe_Entry,"EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,43,Channel_Trend_Follow,"Breakout_20, EMA_Cross, ADX_Trend",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,97,ADX_Breakout,"ADX_Trend, Breakout_20, EMA_Cross",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,89,MACD_ADX_Combo,"MACD_Cross, ADX_Trend, Supertrend, Trend_MA50",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,163,MACD_Supertrend_ADX,"MACD_Cross, Supertrend, ADX_Trend, Trend_MA50",26,26.92,18.55,0.015,0.09
XRPUSDT,1h,137,ADX_EMA_Trade,"ADX_Trend, EMA_Cross, MACD_Cross",26,26.92,18.55,0.015,0.09
SOLUSDT,1h,161,EMA_Break_Momentum,"EMA_Cross, Breakout_20, MACD_Cross, ADX_Trend",14,28.57,18.3,0.018,0.1
SOLUSDT,4h,48,Breakout_Retest,"Breakout_20, RSI_Oversold, BB_Lower",53,30.19,18.29,0.008,0.06
ETHUSDT,15m,205,Supertrend_BB_Entry,"Supertrend, BB_Lower, EMA_Cross, MACD_Cross, RSI_Oversold",83,14.46,18.16,0.012,0.08
SOLUSDT,15m,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",6,50,18.08,0.01,0.07
SOLUSDT,15m,192,RSI_Stochastic_ADX,"RSI_Oversold, Stochastic, ADX_Trend, MACD_Cross",7,42.86,17.98,0.012,0.08
ETHUSDT,15m,230,Scalp_Trade,"RSI_Oversold, BB_Lower, VWAP, Stochastic",329,20.67,17.92,0.004,0.025
ETHUSDT,15m,185,Supertrend_Multi_Pro,"Supertrend, EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",84,19.05,17.86,0.015,0.09
ETHUSDT,15m,5,Trend_Follower_Multi,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",84,19.05,17.85,0.015,0.09
ETHUSDT,15m,150,Multi_Trend_Entry,"Trend_MA50, EMA_Cross, MACD_Cross, ADX_Trend",84,19.05,17.85,0.015,0.09
ETHUSDT,15m,36,Golden_Cross_Pro,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",84,19.05,17.85,0.015,0.09
SOLUSDT,4h,58,RSI_Bullish_Divergence,"RSI_Oversold, MACD_Cross, BB_Lower",68,27.94,17.64,0.008,0.06
SOLUSDT,4h,132,RSI_BB_Combo,"RSI_Oversold, BB_Lower, MACD_Cross",68,27.94,17.64,0.008,0.06
SOLUSDT,4h,102,RSI_Divergence_Pro,"RSI_Oversold, MACD_Cross, BB_Lower",68,27.94,17.64,0.008,0.06
ETHUSDT,15m,194,Breakout_Volume_ADX,"Breakout_20, Volume_Spike, ADX_Trend, Supertrend, VWAP",67,17.91,17.44,0.02,0.12
ETHUSDT,15m,66,Volume_Surge_Breakout,"Volume_Spike, Breakout_20, Supertrend",105,18.1,17.42,0.015,0.09
ETHUSDT,15m,50,BB_Squeeze_Exit,"BB_Lower, Volume_Spike, Supertrend",105,18.1,17.42,0.015,0.09
ETHUSDT,15m,18,Channel_Breakout,"Breakout_20, Volume_Spike, Supertrend",105,18.1,17.42,0.015,0.09
ETHUSDT,1h,171,EMA_MACD_Stochastic,"EMA_Cross, MACD_Cross, Stochastic, ADX_Trend",199,21.11,17.33,0.015,0.09
ETHUSDT,15m,105,Supertrend_Alpha,"Supertrend, EMA_Cross, ADX_Trend",105,18.1,17.31,0.015,0.09
ETHUSDT,15m,125,Supertrend_Volume,"Supertrend, Volume_Spike, EMA_Cross",105,18.1,17.31,0.015,0.09
BNBUSDT,4h,51,Trend_Pullback_Entry,"EMA_Cross, BB_Lower, Trend_MA50",141,24.11,17.21,0.008,0.06
ETHUSDT,4h,184,Breakout_ADX_Pro,"Breakout_20, ADX_Trend, Volume_Spike, EMA_Cross, MACD_Cross",40,22.5,17.08,0.02,0.12
ETHUSDT,4h,75,High_Momentum_Entry,"EMA_Cross, MACD_Cross, Volume_Spike, ADX_Trend, Breakout_20",40,22.5,17.08,0.02,0.12
ETHUSDT,15m,94,Breakout_Alert,"Breakout_20, Supertrend, Volume_Spike",77,19.48,17.03,0.018,0.1
ETHUSDT,15m,33,Trend_Line_Break,"Breakout_20, Supertrend, ADX_Trend",77,19.48,17.03,0.018,0.1
XRPUSDT,1h,22,VWAP_Trend_Follow,"VWAP, EMA_Cross, ADX_Trend",39,23.08,17.03,0.012,0.08
ETHUSDT,15m,119,Breakout_Confirmation,"Breakout_20, Supertrend, MACD_Cross",77,19.48,17.01,0.018,0.1
ETHUSDT,15m,110,Trend_Break_Pro,"Trend_MA50, Breakout_20, Supertrend",77,19.48,17.01,0.018,0.1
BNBUSDT,4h,189,Volume_MACD_ADX,"Volume_Spike, MACD_Cross, ADX_Trend, Trend_MA50, Supertrend",58,24.14,16.94,0.018,0.1
ETHUSDT,15m,191,EMA_BB_ADX,"EMA_Cross, BB_Lower, ADX_Trend, Supertrend",105,18.1,16.93,0.015,0.09
SOLUSDT,15m,42,Dual_Stochastic,"Stochastic, RSI_Oversold, MACD_Cross",11,36.36,16.92,0.008,0.06
SOLUSDT,15m,117,BB_Stochastic_Pro,"BB_Lower, Stochastic, MACD_Cross",11,36.36,16.86,0.008,0.06
ETHUSDT,4h,165,Supertrend_Multi_Entry,"Supertrend, EMA_Cross, VWAP, ADX_Trend, Volume_Spike",120,24.17,16.81,0.018,0.1
ETHUSDT,1h,121,EMA_Breakout_Pro,"EMA_Cross, Breakout_20, Volume_Spike",161,21.74,16.81,0.018,0.1
ETHUSDT,1h,113,Breakout_Volume_Pro,"Breakout_20, Volume_Spike, EMA_Cross",161,21.74,16.81,0.018,0.1
BNBUSDT,15m,51,Trend_Pullback_Entry,"EMA_Cross, BB_Lower, Trend_MA50",136,18.38,16.65,0.008,0.06
ETHUSDT,15m,190,Trend_All_Confirm,"Trend_MA50, EMA_Cross, ADX_Trend, Supertrend, MACD_Cross",68,20.59,16.3,0.018,0.1
XRPUSDT,15m,48,Breakout_Retest,"Breakout_20, RSI_Oversold, BB_Lower",5,60,16.3,0.008,0.06
BNBUSDT,1h,146,VWAP_Breakout,"VWAP, Breakout_20, MACD_Cross, ADX_Trend",91,20.88,16.29,0.018,0.1
XRPUSDT,1h,156,VWAP_Trend_Strength,"VWAP, Trend_MA50, ADX_Trend",27,25.93,16.24,0.015,0.09
XRPUSDT,1h,145,Supertrend_Cluster,"Supertrend, EMA_Cross, VWAP, ADX_Trend",27,25.93,16.24,0.015,0.09
XRPUSDT,1h,126,VWAP_ADX_Trade,"VWAP, ADX_Trend, MACD_Cross",27,25.93,16.24,0.015,0.09
XRPUSDT,1h,115,VWAP_EMA_Strength,"VWAP, EMA_Cross, ADX_Trend",27,25.93,16.24,0.015,0.09
BNBUSDT,4h,207,ADX_Stochastic_VWAP,"ADX_Trend, Stochastic, VWAP, BB_Lower, Volume_Spike",55,25.45,16.15,0.015,0.09
ETHUSDT,15m,32,Volatility_Expansion,"BB_Lower, Volume_Spike, Breakout_20",100,18,16.13,0.015,0.09
BNBUSDT,15m,48,Breakout_Retest,"Breakout_20, RSI_Oversold, BB_Lower",129,19.38,16.11,0.008,0.06
ETHUSDT,15m,140,Trend_BB_Trade,"Trend_MA50, BB_Lower, ADX_Trend",105,18.1,16.07,0.015,0.09
XRPUSDT,1h,191,EMA_BB_ADX,"EMA_Cross, BB_Lower, ADX_Trend, Supertrend",26,26.92,15.91,0.015,0.09
ETHUSDT,15m,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",89,19.1,15.9,0.015,0.09
BTCUSDT,4h,41,VWAP_Break_Through,"VWAP, Breakout_20, Volume_Spike",56,23.21,15.82,0.015,0.09
SOLUSDT,1h,193,MACD_Trend_Strength,"MACD_Cross, Trend_MA50, ADX_Trend, EMA_Cross, Volume_Spike",14,28.57,15.82,0.018,0.1
BTCUSDT,4h,78,Volume_Profile,"Volume_Spike, VWAP, Breakout_20",56,23.21,15.82,0.015,0.09
SOLUSDT,1h,180,Volume_Trend_ADX,"Volume_Spike, Trend_MA50, ADX_Trend, EMA_Cross, MACD_Cross",14,28.57,15.82,0.018,0.1
ETHUSDT,15m,106,VWAP_Break_Pro,"VWAP, Breakout_20, MACD_Cross",91,18.68,15.81,0.015,0.09
ETHUSDT,15m,134,Breakout_ADX,"Breakout_20, ADX_Trend, Supertrend",70,18.57,15.7,0.02,0.12
SOLUSDT,1h,173,MACD_Breakout,"MACD_Cross, Breakout_20, Volume_Spike, ADX_Trend",14,28.57,15.68,0.02,0.12
SOLUSDT,1h,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",14,28.57,15.65,0.018,0.1
ETHUSDT,4h,59,Breakout_Cluster,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",56,23.21,15.58,0.018,0.1
ETHUSDT,4h,229,Momentum_Trade,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",60,23.33,15.54,0.015,0.09
ETHUSDT,1h,160,Volume_Break_Pro,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",130,20.77,15.52,0.02,0.12
ETHUSDT,1h,60,Consolidation_Break,"Breakout_20, Supertrend, ADX_Trend, Volume_Spike",130,20.77,15.52,0.02,0.12
BNBUSDT,1h,167,ADX_Volume_Break,"ADX_Trend, Volume_Spike, Breakout_20, EMA_Cross",67,20.9,15.45,0.02,0.12
BNBUSDT,1h,211,EMA_Breakout_ADX,"EMA_Cross, Breakout_20, ADX_Trend, Supertrend, Volume_Spike",67,20.9,15.45,0.02,0.12
XRPUSDT,1h,194,Breakout_Volume_ADX,"Breakout_20, Volume_Spike, ADX_Trend, Supertrend, VWAP",16,25,15.43,0.02,0.12
XRPUSDT,1h,67,ADX_Trend_Strength,"ADX_Trend, EMA_Cross, MACD_Cross",39,23.08,15.41,0.012,0.08
XRPUSDT,4h,182,RSI_Trend_ADX,"RSI_Oversold, Trend_MA50, ADX_Trend, EMA_Cross",67,20.9,15.27,0.012,0.08
BTCUSDT,4h,79,RSI_Recovery,"RSI_Oversold, Stochastic, Trend_MA50",119,21.85,15.21,0.008,0.06
BNBUSDT,15m,132,RSI_BB_Combo,"RSI_Oversold, BB_Lower, MACD_Cross",139,18.71,15.14,0.008,0.06
BNBUSDT,15m,102,RSI_Divergence_Pro,"RSI_Oversold, MACD_Cross, BB_Lower",139,18.71,15.14,0.008,0.06
BNBUSDT,15m,58,RSI_Bullish_Divergence,"RSI_Oversold, MACD_Cross, BB_Lower",139,18.71,15.14,0.008,0.06
BTCUSDT,15m,212,RSI_Stochastic_VWAP_ADX,"RSI_Oversold, Stochastic, VWAP, ADX_Trend, MACD_Cross",35,17.14,15.09,0.015,0.09
BNBUSDT,4h,113,Breakout_Volume_Pro,"Breakout_20, Volume_Spike, EMA_Cross",57,24.56,15.03,0.018,0.1
BNBUSDT,4h,121,EMA_Breakout_Pro,"EMA_Cross, Breakout_20, Volume_Spike",57,24.56,15.03,0.018,0.1
ETHUSDT,1h,179,Stochastic_Pro_Trade,"Stochastic, EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",200,21,14.99,0.015,0.09
SOLUSDT,15m,187,ADX_EMA_BB,"ADX_Trend, EMA_Cross, BB_Lower, Stochastic",9,33.33,14.89,0.012,0.08
XRPUSDT,1h,167,ADX_Volume_Break,"ADX_Trend, Volume_Spike, Breakout_20, EMA_Cross",16,25,14.79,0.02,0.12
XRPUSDT,1h,211,EMA_Breakout_ADX,"EMA_Cross, Breakout_20, ADX_Trend, Supertrend, Volume_Spike",16,25,14.79,0.02,0.12
SOLUSDT,4h,28,Breakout_Pullback,"Breakout_20, RSI_Oversold, BB_Lower",53,28.3,14.68,0.01,0.07
ETHUSDT,15m,168,BB_Stochastic_ADX,"BB_Lower, Stochastic, ADX_Trend, VWAP",148,16.22,14.65,0.01,0.07
BNBUSDT,1h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",109,21.1,14.41,0.015,0.09
BNBUSDT,1h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",109,21.1,14.41,0.015,0.09
ETHUSDT,15m,227,Swing_Trade,"EMA_Cross, Trend_MA50, ADX_Trend, Supertrend",102,18.63,14.38,0.015,0.08
BNBUSDT,1h,52,MACD_Histogram_Trade,"MACD_Cross, RSI_Oversold, VWAP",187,20.32,14.36,0.01,0.07
BTCUSDT,4h,230,Scalp_Trade,"RSI_Oversold, BB_Lower, VWAP, Stochastic",78,35.9,14.1,0.004,0.025
XRPUSDT,1h,140,Trend_BB_Trade,"Trend_MA50, BB_Lower, ADX_Trend",27,25.93,14.08,0.015,0.09
SOLUSDT,15m,165,Supertrend_Multi_Entry,"Supertrend, EMA_Cross, VWAP, ADX_Trend, Volume_Spike",5,40,13.96,0.018,0.1
ETHUSDT,1h,188,BB_Stochastic_VWAP,"BB_Lower, Stochastic, VWAP, EMA_Cross",227,19.82,13.83,0.01,0.07
ETHUSDT,1h,181,EMA_BB_Stochastic,"EMA_Cross, BB_Lower, Stochastic, VWAP",227,19.82,13.83,0.01,0.07
SOLUSDT,4h,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",54,29.63,13.81,0.01,0.07
BNBUSDT,15m,117,BB_Stochastic_Pro,"BB_Lower, Stochastic, MACD_Cross",139,18.71,13.73,0.008,0.06
BNBUSDT,1h,164,Breakout_Confirmation,"Breakout_20, Volume_Spike, EMA_Cross, Supertrend",65,21.54,13.72,0.02,0.12
BNBUSDT,4h,1,EMA_RSI_Momentum,"EMA_Cross, RSI_Oversold, Trend_MA50",142,23.94,13.7,0.008,0.06
SOLUSDT,15m,8,Momentum_Burst,"EMA_Cross, Volume_Spike, MACD_Cross",10,30,13.69,0.012,0.08
SOLUSDT,15m,70,EMA_Momentum_Entry,"EMA_Cross, MACD_Cross, Volume_Spike",10,30,13.69,0.012,0.08
XRPUSDT,15m,37,Oversold_Recovery,"RSI_Oversold, Stochastic, BB_Lower, VWAP",7,42.86,13.67,0.008,0.06
XRPUSDT,15m,152,RSI_Confirmation,"RSI_Oversold, Stochastic, BB_Lower, VWAP",7,42.86,13.67,0.008,0.06
XRPUSDT,15m,7,Mean_Reversion_Pro,"BB_Lower, RSI_Oversold, Stochastic, VWAP",7,42.86,13.67,0.008,0.06
XRPUSDT,15m,55,Double_Bottom_Formation,"BB_Lower, RSI_Oversold, Stochastic, VWAP",7,42.86,13.67,0.008,0.06
XRPUSDT,15m,148,BB_Stochastic_Trade,"BB_Lower, Stochastic, RSI_Oversold, VWAP",7,42.86,13.67,0.008,0.06
SOLUSDT,1h,90,Max_Agreement,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP",12,25,13.64,0.025,0.15
XRPUSDT,15m,9,Stochastic_Reversal,"Stochastic, RSI_Oversold, BB_Lower",13,30.77,13.61,0.005,0.05
XRPUSDT,15m,4,Bollinger_Bounce,"BB_Lower, RSI_Oversold, Stochastic",13,30.77,13.61,0.005,0.05
SOLUSDT,15m,110,Trend_Break_Pro,"Trend_MA50, Breakout_20, Supertrend",5,40,13.55,0.018,0.1
SOLUSDT,15m,119,Breakout_Confirmation,"Breakout_20, Supertrend, MACD_Cross",5,40,13.55,0.018,0.1
ETHUSDT,1h,131,EMA_Cluster,"EMA_Cross, Trend_MA50, VWAP",209,20.1,13.4,0.012,0.08
ETHUSDT,1h,101,EMA_Cloud_Strategy,"EMA_Cross, Trend_MA50, VWAP",209,20.1,13.4,0.012,0.08
SOLUSDT,1h,86,EMA_Convergence_Pro,"EMA_Cross, Trend_MA50, VWAP, MACD_Cross",26,23.08,13.4,0.012,0.08
ETHUSDT,1h,111,EMA_Acceleration,"EMA_Cross, MACD_Cross, Volume_Spike",197,20.81,13.34,0.015,0.09
SOLUSDT,15m,21,Bollinger_Squeeze_Entry,"BB_Lower, MACD_Cross, Stochastic",10,30,13.32,0.01,0.07
SOLUSDT,15m,158,BB_MACD_Trade,"BB_Lower, MACD_Cross, Stochastic",10,30,13.32,0.01,0.07
XRPUSDT,1h,88,Volume_Spike_Pro,"Volume_Spike, EMA_Cross, Stochastic",40,22.5,13.3,0.01,0.07
SOLUSDT,1h,225,High_Profit_Trade,"EMA_Cross, MACD_Cross, ADX_Trend, Supertrend, VWAP, Trend_MA50",8,25,13.24,0.025,0.15
ETHUSDT,4h,111,EMA_Acceleration,"EMA_Cross, MACD_Cross, Volume_Spike",122,23.77,13.23,0.015,0.09
ETHUSDT,15m,171,EMA_MACD_Stochastic,"EMA_Cross, MACD_Cross, Stochastic, ADX_Trend",99,18.18,13.21,0.015,0.09
ETHUSDT,15m,179,Stochastic_Pro_Trade,"Stochastic, EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",99,18.18,13.21,0.015,0.09
ETHUSDT,1h,88,Volume_Spike_Pro,"Volume_Spike, EMA_Cross, Stochastic",289,19.72,13.19,0.01,0.07
ETHUSDT,15m,165,Supertrend_Multi_Entry,"Supertrend, EMA_Cross, VWAP, ADX_Trend, Volume_Spike",76,19.74,13.17,0.018,0.1
BNBUSDT,15m,98,BB_Recovery,"BB_Lower, RSI_Oversold, Stochastic",139,18.71,13.15,0.008,0.06
SOLUSDT,15m,7,Mean_Reversion_Pro,"BB_Lower, RSI_Oversold, Stochastic, VWAP",8,37.5,13.13,0.008,0.06
SOLUSDT,15m,55,Double_Bottom_Formation,"BB_Lower, RSI_Oversold, Stochastic, VWAP",8,37.5,13.13,0.008,0.06
SOLUSDT,15m,152,RSI_Confirmation,"RSI_Oversold, Stochastic, BB_Lower, VWAP",8,37.5,13.13,0.008,0.06
SOLUSDT,15m,148,BB_Stochastic_Trade,"BB_Lower, Stochastic, RSI_Oversold, VWAP",8,37.5,13.13,0.008,0.06
SOLUSDT,15m,37,Oversold_Recovery,"RSI_Oversold, Stochastic, BB_Lower, VWAP",8,37.5,13.13,0.008,0.06
SOLUSDT,15m,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",5,40,13.12,0.018,0.1
SOLUSDT,15m,6,Breakout_Hunter,"Breakout_20, Volume_Spike, MACD_Cross, Supertrend",5,40,13.09,0.018,0.1
XRPUSDT,1h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",30,23.33,13.02,0.015,0.09
XRPUSDT,1h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",30,23.33,13.02,0.015,0.09
SOLUSDT,15m,168,BB_Stochastic_ADX,"BB_Lower, Stochastic, ADX_Trend, VWAP",9,33.33,13,0.01,0.07
ETHUSDT,1h,204,Breakout_Stochastic_ADX,"Breakout_20, Stochastic, ADX_Trend, Supertrend, EMA_Cross",110,20.91,12.99,0.02,0.12
BNBUSDT,1h,208,BB_Stochastic_MACD_ADX,"BB_Lower, Stochastic, MACD_Cross, ADX_Trend, Supertrend",96,21.88,12.9,0.015,0.09
